Año,Clave_Ent,Entidad,Tipo_de_delito,Subtipo_de_delito,Modalidad,Sexo,Rango_de_edad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,Total
2019,16,Michoacán de Ocampo,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,16,Michoacán de Ocampo,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2019,16,Michoacán de Ocampo,Homicidio,Homicidio doloso,No especificado,Mujer,Menores de edad (0-17),0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Menores de edad (0-17),3,2,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Menores de edad (0-17),16,14,9,21.0,15.0,8.0,20.0,14.0,17.0,7.0,4.0,8.0,153.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,No especificado,Mujer,Menores de edad (0-17),1,0,1,2.0,2.0,1.0,1.0,4.0,4.0,6.0,4.0,2.0,28.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,No especificado,Mujer,Menores de edad (0-17),0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,16,Michoacán de Ocampo,Rapto,Rapto,Rapto,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,16,Michoacán de Ocampo,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,Adultos (18 y más),10,8,4,5.0,6.0,10.0,11.0,15.0,9.0,8.0,10.0,13.0,109.0
2019,16,Michoacán de Ocampo,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Adultos (18 y más),1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
2019,16,Michoacán de Ocampo,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Adultos (18 y más),1,1,1,0.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,13.0
2019,16,Michoacán de Ocampo,Homicidio,Homicidio doloso,No especificado,Mujer,Adultos (18 y más),0,0,1,1.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,13.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Adultos (18 y más),5,9,4,6.0,8.0,3.0,1.0,1.0,6.0,9.0,14.0,8.0,74.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Adultos (18 y más),11,5,10,10.0,3.0,12.0,4.0,4.0,6.0,4.0,5.0,7.0,81.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Adultos (18 y más),240,176,270,265.0,278.0,243.0,213.0,233.0,205.0,224.0,202.0,196.0,2745.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,No especificado,Mujer,Adultos (18 y más),9,16,25,13.0,28.0,23.0,31.0,38.0,39.0,49.0,63.0,57.0,391.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Adultos (18 y más),0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,Con arma blanca,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,Con otro elemento,Mujer,Adultos (18 y más),0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,No especificado,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,16,Michoacán de Ocampo,Rapto,Rapto,Rapto,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,16,Michoacán de Ocampo,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,No especificado,0,0,1,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,10.0
2019,16,Michoacán de Ocampo,Homicidio,Homicidio doloso,Con arma blanca,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,16,Michoacán de Ocampo,Homicidio,Homicidio doloso,Con otro elemento,Mujer,No especificado,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0
2019,16,Michoacán de Ocampo,Homicidio,Homicidio doloso,No especificado,Mujer,No especificado,1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,No especificado,3,1,2,2.0,3.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,19.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,No especificado,1,0,1,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,10.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,No especificado,4,0,3,4.0,2.0,5.0,3.0,0.0,0.0,1.0,2.0,5.0,29.0
2019,16,Michoacán de Ocampo,Lesiones,Lesiones dolosas,No especificado,Mujer,No especificado,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,2.0,14.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,Con arma de fuego,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,Con arma blanca,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,Con otro elemento,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,16,Michoacán de Ocampo,Feminicidio,Feminicidio,No especificado,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,16,Michoacán de Ocampo,Rapto,Rapto,Rapto,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,Menores de edad (0-17),1,0,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
2019,17,Morelos,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,17,Morelos,Homicidio,Homicidio doloso,No especificado,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,No especificado,Mujer,Menores de edad (0-17),0,0,1,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,8.0
2019,17,Morelos,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Menores de edad (0-17),0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,17,Morelos,Feminicidio,Feminicidio,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2019,17,Morelos,Feminicidio,Feminicidio,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0
2019,17,Morelos,Feminicidio,Feminicidio,No especificado,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Rapto,Rapto,Rapto,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,Adultos (18 y más),7,7,7,5.0,3.0,7.0,1.0,3.0,2.0,3.0,1.0,1.0,47.0
2019,17,Morelos,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Adultos (18 y más),0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,17,Morelos,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Adultos (18 y más),0,1,0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0
2019,17,Morelos,Homicidio,Homicidio doloso,No especificado,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,No especificado,Mujer,Adultos (18 y más),13,18,21,19.0,18.0,26.0,10.0,15.0,20.0,13.0,31.0,13.0,217.0
2019,17,Morelos,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Adultos (18 y más),0,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0
2019,17,Morelos,Feminicidio,Feminicidio,Con arma blanca,Mujer,Adultos (18 y más),0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2019,17,Morelos,Feminicidio,Feminicidio,Con otro elemento,Mujer,Adultos (18 y más),0,0,4,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,22.0
2019,17,Morelos,Feminicidio,Feminicidio,No especificado,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Rapto,Rapto,Rapto,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,No especificado,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0
2019,17,Morelos,Homicidio,Homicidio doloso,Con arma blanca,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Homicidio,Homicidio doloso,Con otro elemento,Mujer,No especificado,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
2019,17,Morelos,Homicidio,Homicidio doloso,No especificado,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Lesiones,Lesiones dolosas,No especificado,Mujer,No especificado,16,11,16,27.0,19.0,17.0,27.0,16.0,15.0,19.0,28.0,28.0,239.0
2019,17,Morelos,Feminicidio,Feminicidio,Con arma de fuego,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Feminicidio,Feminicidio,Con arma blanca,Mujer,No especificado,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019,17,Morelos,Feminicidio,Feminicidio,Con otro elemento,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2019,17,Morelos,Feminicidio,Feminicidio,No especificado,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,17,Morelos,Rapto,Rapto,Rapto,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2019,18,Nayarit,Homicidio,Homicidio doloso,No especificado,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,No especificado,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Feminicidio,Feminicidio,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Feminicidio,Feminicidio,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Feminicidio,Feminicidio,No especificado,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Rapto,Rapto,Rapto,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,Adultos (18 y más),0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0
2019,18,Nayarit,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Adultos (18 y más),0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
2019,18,Nayarit,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Adultos (18 y más),0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2019,18,Nayarit,Homicidio,Homicidio doloso,No especificado,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Adultos (18 y más),0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Adultos (18 y más),0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Adultos (18 y más),12,11,10,6.0,0.0,7.0,3.0,5.0,3.0,4.0,6.0,0.0,67.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,No especificado,Mujer,Adultos (18 y más),0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,6.0
2019,18,Nayarit,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
2019,18,Nayarit,Feminicidio,Feminicidio,Con arma blanca,Mujer,Adultos (18 y más),1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019,18,Nayarit,Feminicidio,Feminicidio,Con otro elemento,Mujer,Adultos (18 y más),0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,18,Nayarit,Feminicidio,Feminicidio,No especificado,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Rapto,Rapto,Rapto,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2019,18,Nayarit,Homicidio,Homicidio doloso,Con arma blanca,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Homicidio,Homicidio doloso,Con otro elemento,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Homicidio,Homicidio doloso,No especificado,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,No especificado,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,No especificado,0,2,0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0
2019,18,Nayarit,Lesiones,Lesiones dolosas,No especificado,Mujer,No especificado,0,0,0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2019,18,Nayarit,Feminicidio,Feminicidio,Con arma de fuego,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Feminicidio,Feminicidio,Con arma blanca,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Feminicidio,Feminicidio,Con otro elemento,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Feminicidio,Feminicidio,No especificado,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Nayarit,Rapto,Rapto,Rapto,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Menores de edad (0-17),0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,No especificado,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,2,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0
2019,19,Nuevo León,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Menores de edad (0-17),0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0
2019,19,Nuevo León,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Menores de edad (0-17),9,12,8,12.0,17.0,11.0,3.0,13.0,21.0,20.0,13.0,15.0,154.0
2019,19,Nuevo León,Lesiones,Lesiones dolosas,No especificado,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
2019,19,Nuevo León,Feminicidio,Feminicidio,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Feminicidio,Feminicidio,Con otro elemento,Mujer,Menores de edad (0-17),0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0
2019,19,Nuevo León,Feminicidio,Feminicidio,No especificado,Mujer,Menores de edad (0-17),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Rapto,Rapto,Rapto,Mujer,Menores de edad (0-17),4,3,3,7.0,11.0,8.0,7.0,7.0,9.0,8.0,5.0,7.0,79.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,Adultos (18 y más),0,0,0,2.0,3.0,1.0,5.0,3.0,1.0,3.0,0.0,5.0,23.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Adultos (18 y más),0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Adultos (18 y más),0,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,No especificado,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Adultos (18 y más),4,9,1,10.0,6.0,4.0,1.0,8.0,3.0,4.0,2.0,6.0,58.0
2019,19,Nuevo León,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Adultos (18 y más),3,5,5,5.0,7.0,10.0,10.0,7.0,11.0,9.0,8.0,7.0,87.0
2019,19,Nuevo León,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Adultos (18 y más),141,88,144,104.0,154.0,174.0,153.0,213.0,159.0,169.0,112.0,103.0,1714.0
2019,19,Nuevo León,Lesiones,Lesiones dolosas,No especificado,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Adultos (18 y más),6,1,1,4.0,0.0,1.0,3.0,6.0,3.0,0.0,0.0,4.0,29.0
2019,19,Nuevo León,Feminicidio,Feminicidio,Con arma blanca,Mujer,Adultos (18 y más),0,1,0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,11.0
2019,19,Nuevo León,Feminicidio,Feminicidio,Con otro elemento,Mujer,Adultos (18 y más),1,1,1,0.0,1.0,1.0,3.0,4.0,1.0,3.0,0.0,0.0,16.0
2019,19,Nuevo León,Feminicidio,Feminicidio,No especificado,Mujer,Adultos (18 y más),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Rapto,Rapto,Rapto,Mujer,Adultos (18 y más),3,4,5,6.0,1.0,1.0,0.0,2.0,5.0,1.0,1.0,3.0,32.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,Con arma blanca,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,Con otro elemento,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Homicidio,Homicidio doloso,No especificado,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,19,Nuevo León,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
